"Word","ReadingFurigana","ReadingKana","Occurences","ReadingFrequency","PitchPositions","Definitions","ExampleSentence","JmDictWordId"
"不正","不[ふ]正[せい]","ふせい","1","7106","0","injustice,unfairness,wrongdoing,iniquity,impropriety,irregularity,dishonesty,illegality,fraud","","1493370"
"私腹を肥やす","私[し]腹[ふく]を肥[こ]やす","しふくをこやす","1","37036","","to fill one's own pocket by taking advantage of a position","","1311370"
"取り乱す","取[と]り乱[みだ]す","とりみだす","1","5692","4,0","to be upset,to lose one's composure,to lose self-control,to go to pieces,to be shaken up,to break down,to be flustered,to blow one's cool,to put in disorder,to mess up,to disturb,to scatter about","","1326950"
"あぁ","あぁ","あぁ","1","8123","1","ah!,oh!,alas!,yes,indeed,that is correct,aah,gah,argh,hey!,yo!,uh huh,yeah yeah,right,gotcha","","1565440"
"場","場[ば]","ば","1","1075","1","place,spot,space,field,discipline,sphere,realm,occasion,situation,scene (of a play, movie, etc.),session,field,table,area in which cards are laid out,round (east, south, etc.),field,field (in Gestalt psychology)","","1355790"
"聞き届ける","聞[き]き届[とど]ける","ききとどける","1","19734","5","to grant (a request),to accept,to hear (a prayer),to comply with (a demand)","","1505860"
"両者","両[りょう]者[しゃ]","りょうしゃ","1","6546","1","pair,the two,both persons,both things","","1553650"
"言い分","言[い]い分[ぶん]","いいぶん","1","5793","0","one's say,one's point,one's case,one's claim,complaint,objection,grievance","","1264250"
"領","領[りょう]","りょう","1","16619","1","territory (of country, feudal domain, etc.),counter for suits of clothing, sets of armor, etc.","","2082260"
"言葉","言[こと]葉[ば]","ことば","1","252","3","language,dialect,word,phrase,expression,term,speech,(manner of) speaking,(use of) language,words,remark,statement,comment,learning to speak,language acquisition","","1264540"
"無用","無[む]用[よう]","むよう","1","4129","0,1","useless,futile,unnecessary,needless,not on business,unrelated,unauthorised,unauthorized,prohibited,banned,forbidden","","1530940"
"双方","双[そう]方[ほう]","そうほう","1","7153","1","both parties,both sides","","1398940"
"己が","己[おの]が","おのが","1","13959","","my,one's own,I ...,one ...","","2272850"
"示す","示[しめ]す","しめす","1","1404","2,0","to (take out and) show,to demonstrate,to tell,to exemplify,to make apparent,to point out (finger, clock hand, needle, etc.),to indicate,to show,to represent,to signify,to display","","1317110"
"敵を討つ","敵[かたき]を討[う]つ","かたきをうつ","1","23035","","to avenge (someone) by striking down their killer","","2219070"
"未来","未[み]来[らい]","みらい","1","850","1","(distant) future,future existence,world beyond the grave,the world to come,future (tense)","","1528060"
"預ける","預[あず]ける","あずける","1","1736","3","to leave (in someone's keeping),to put (in someone's care),to place (in someone's custody),to entrust (someone) with,to deposit,to put (someone) in charge of,to leave (a matter) in someone's hands,to let (someone) decide,to lean on,to put one's weight on","","1544990"
"何だこれは","何[なん]だこれは","なんだこれは","1","14722","","what on Earth is this?","","2557290"
"沈む","沈[しず]む","しずむ","1","2137","0","to sink,to go under,to submerge,to go down (e.g. sun),to set,to descend,to feel depressed,to become subdued,to become somber","","1431670"
"お祈り","お祈[いの]り","おいのり","1","17232","0","prayer,supplication","","2269380"
"最中","最[さい]中[ちゅう]","さいちゅう","1","2571","1","(in) the middle of,(in) the midst of,(in) the course of,(at) the height of","","1579210"
"口に出す","口[くち]に出[だ]す","くちにだす","1","4349","","to express (orally),to put into words,to say out loud","","2128560"
"陰","陰[かげ]","かげ","1","3048","1","shade,shadow,behind (something),other side,back,the background,behind the scenes,behind someone's back,gloom (in someone's expression, nature, etc.),darkness","","1590150"
"高等","高[こう]等[とう]","こうとう","1","18434","0","high class,high grade","","1283850"
"止まる","止[と]まる","とまる","1","565","0","to stop (moving),to come to a stop,to stop (doing, working, being supplied),to come to a halt,to cease,to be stopped,to be suspended,to alight,to perch on","","1310620"
"数える","数[かぞ]える","かぞえる","1","2738","3","to count,to enumerate","","1372900"
"お家騒動","お家[いえ]騒[そう]動[どう]","おいえそうどう","1","50358","4","family trouble (quarrel),domestic squabble,internal squabble (over headship rights) in a daimyo family in the Edo period","","1694480"
"亡き","亡[な]き","なき","1","13879","1","deceased,late,dead,departed","","1518460"
"夫","夫[おっと]","おっと","1","2215","1","husband","","1496480"
"浮かばれる","浮[う]かばれる","うかばれる","1","29685","0","to rest in peace,to attain eternal rest,to gain recognition,to get on in the world","","2827794"
"礼","礼[れい]","れい","1","2498","0,1","thanks,gratitude,manners,etiquette,bow (i.e. bending of the body),bowing,reward,gift,ceremony,ritual,key money","","1557450"
"裁く","裁[さば]く","さばく","1","8465","2","to judge,to try,to sit in judgement (on),to decide (on)","","1295940"
"機会","機[き]会[かい]","きかい","1","1144","2","chance,opportunity,occasion","","1220800"
"お世話になる","お世[せ]話[わ]になる","おせわになる","1","1334","","to receive favor,to receive assistance,to receive help,to be looked after,to be taken care of,to become dependent (on),to become much obliged (to someone),to become indebted","","1002260"
"出会い","出[で]会[あ]い","であい","1","2219","0","meeting,rendezvous,encounter,meeting for the first time,coming across,confluence","","1338400"
"活躍","活[かつ]躍[やく]","かつやく","1","2399","0","activity (esp. energetic or successful),great efforts,active participation,walking about with great vigor","","1208450"
"無念","無[む]念[ねん]","むねん","1","6782","1,0","regret,chagrin,mortification,freedom from obstructive thoughts","","1530770"
"窮地","窮[きゅう]地[ち]","きゅうち","1","9278","1","dilemma,predicament","","1230100"
"晴らす","晴[は]らす","はらす","1","6950","2","to dispel,to clear away,to refresh (oneself),to accomplish a goal,to make it sunny,to make clouds disappear","","1376450"
"見破る","見[み]破[やぶ]る","みやぶる","1","7798","0,3","to see through (a plot, lie, etc.),to penetrate into,to discover,to find out","","1604720"
"親子","親[おや]子[こ]","おやこ","1","2454","1","parent and child","","1365170"
"道","道[みち]","みち","1","470","1","road,path,street,lane,passage,route,way,distance,journey,road (e.g. to victory),course,way (of living, proper conduct, etc.),moral principles,teachings (esp. Confucian or Buddhist),dogma,field (e.g. of medicine),subject,speciality,means,way,method","","1454080"
"ます","ます","ます","1","4147","0","to increase,to grow","","1403120"
"帰ってくる","帰[かえ]ってくる","かえってくる","1","1714","","to return,to come back","","1864140"
"真似事","真似[まね]事[ごと]","まねごと","1","15629","0","imitation,copy,make-believe,pretence,sham,doing something in a way that only superficially resembles the real thing","","1363770"
"稽古をつける","稽古[けいこ]をつける","けいこをつける","1","26557","","to give lessons,to teach,to instruct,to guide","","2864693"
"使い方","使[つか]い方[かた]","つかいかた","1","3005","0","way of using (something),way to use,how to use,usage,use,way of handling (employees, subordinates, etc.),way of treating,treatment,management","","1305950"
"戦","戦[せん]","せん","1","4701","3,0","war,battle,match,game,competition","","2080730"
"戦場","戦[せん]場[じょう]","せんじょう","1","3935","0","battlefield,battleground","","1390320"
"気心の知れた","気[き]心[ごころ]の知[し]れた","きごころのしれた","1","37052","","bosom (buddy),trusted (friend)","","2403620"
"日々","日[ひ]々[び]","ひび","1","1339","0","daily,everyday,days (e.g. of one's youth),every day,day after day,day by day,from day to day","","1602120"
"視界","視[し]界[かい]","しかい","1","2721","0","field of vision,visibility,view,visual field,(one's) ken","","1312000"
"剣術","剣[けん]術[じゅつ]","けんじゅつ","1","13356","0","(art of) fencing,swordsmanship","","1256870"
"力人","力人[りきと]","りきと","1","172737","","Rikito","","5707366"
"充","充[あつる]","あつる","1","36385","","Atsuru,Soushichi,Takashi,Mitsuru,Muneki,Munezawa,Atsushi,Shuuji,Shuumi,Juu,Souji,Makoto,Michi,Michiru,Mitsu,Mitsuki","","5356839"
"命がけ","命[いのち]がけ","いのちがけ","1","11844","0,5","putting one's life on the line,staking one's life (on),risking one's life,life and death situation","","1532000"
"反対","反[はん]対[たい]","はんたい","1","1378","0","opposition,resistance,antagonism,hostility,objection,dissent,reverse,opposite,inverse,contrary","","1480670"
"初日","初[しょ]日[にち]","しょにち","1","3923","0","first day,opening day","","1342980"
"たまる","たまる","たまる","1","1428","0","to collect,to gather,to save,to accumulate,to pile up","","1552650"
"演奏","演[えん]奏[そう]","えんそう","1","5923","0","musical performance","","1607520"
"だめ元","だめ元[もと]","だめもと","1","171425","0","giving something a try because it will not do any harm","","2127710"
"社交","社[しゃ]交[こう]","しゃこう","1","27960","0","social life,social intercourse","","1322860"
"淑女","淑[しゅく]女[じょ]","しゅくじょ","1","17379","2,1","lady,(female) pervert","","1337350"
"誘い","誘[さそ]い","さそい","1","3425","0,3","invitation,introduction,temptation","","1541840"
"今どき","今[いま]どき","いまどき","1","6864","0","these days,nowadays,today,present age,modern times,at this time (of day),at this hour","","1289180"
"冒険","冒[ぼう]険[けん]","ぼうけん","1","4973","0","adventure,venture,venture which is unlikely to succeed,risky attempt,danger,hazard,risk","","1519830"
"入学式","入[にゅう]学[がく]式[しき]","にゅうがくしき","1","12447","4","school entrance ceremony","","1465910"
"勝負あり","勝[しょう]負[ぶ]あり","しょうぶあり","1","29967","","we have a result!,game over!,match!","","2845518"
"男に二言はない","男[おとこ]に二[に]言[ごん]はない","おとこににごんはない","1","47433","","a man's word is his bond,a man does not go back on what he's said","","2209690"
"心より","心[こころ]より","こころより","1","19933","3,2","heartfelt","","2202550"
"それ以上","それ以[い]上[じょう]","それいじょう","1","1307","","further,above (that),greater (than that),any more","","1007080"
"殿","殿[でん]","でん","1","4299","0","hall","","2859792"
"私か","私[ひそ]か","ひそか","1","72856","2,1","secret,private,surreptitious","","1612520"
"ふつつか者","ふつつか者[もの]","ふつつかもの","1","37823","0,6","inexperienced person,incompetent person,ignoramus","","1493680"
"保護者","保[ほ]護[ご]者[しゃ]","ほごしゃ","1","5621","2","guardian,protector,patron,parent","","1513630"
"いってきます","いってきます","いってきます","1","3991","","I'm off (and will be back later),see you later","","2020140"
"店","店[てん]","てん","1","5180","0","store,shop,restaurant","","1582125"
"おくれる","おくれる","おくれる","1","5067","0","to be late,to be delayed,to fall behind schedule,to be overdue,to fall behind (in a race, one's studies, etc.),to lag behind,to be behind (the times),to be bereaved of,to be preceded by (someone) in death,to be slow (of a clock or watch)","","1589040"
"ものすごい","ものすごい","ものすごい","1","2102","4","terrific,staggering,tremendous,incredible,extreme,frightful,ghastly,horrific,terrible,awful,gruesome,eerie","","1502630"
"世話係","世[せ]話[わ]係[がかり]","せわがかり","1","25021","","attendant,person who looks after one's needs,caretaker","","2827840"
"いつまで","いつまで","いつまで","1","1474","1","how long?,till when?","","1188870"
"御者","御[ぎょ]者[しゃ]","ぎょしゃ","1","29288","1,0","coachman,driver,cabman,postilion","","1592080"
"飛ばす","飛[と]ばす","とばす","1","1818","0","to let fly,to make fly,to send flying,to blow off (e.g. in the wind),to launch,to fire,to hurl,to shoot,to skip over,to leave out,to omit,to drop (e.g. a stitch),to fast-forward,to run fast,to drive fast,to gallop,to spray,to splash,to spatter,to say without reservation,to call out (e.g. a jeer),to rattle off (e.g. a joke),to spread (e.g. a rumour),to circulate,to send out (a message),to issue (e.g. an appeal),to transfer (to a less important post),to send away (e.g. to a provincial branch),to demote,to dispatch quickly (e.g. a reporter),to get rid of,to burn off (alcohol),to attack (e.g. with a leg manoeuvre),to do vigorously,to do roughly,to do energetically","","1485230"
"夢を見る","夢[ゆめ]を見[み]る","ゆめをみる","1","2461","","to dream (i.e. while asleep),to have a dream,to dream (of the future),to have a fleeting experience","","1529430"
"通じる","通[つう]じる","つうじる","1","1390","0","to be open (to traffic),to lead to,to communicate (with),to flow (liquid, current),to pass,to get through to,to be understood,to be comprehended,to be honored,to be good,to be well versed in,to be well-informed,to communicate clandestinely,to keep in touch (e.g. with the enemy),to form a liaison,to be intimate,to spread widely,to disseminate","","1432880"
"店立て","店[たな]立[だ]て","たなだて","1","314054","0","eviction","","2581370"
"あとを継ぐ","あとを継[つ]ぐ","あとをつぐ","1","51799","","to succeed (someone),to take over from,to pick up the torch","","2755630"
"っこない","っこない","っこない","1","16243","","no chance of,no way that,certainly not,will never happen","","2145640"
"今になって","今[いま]になって","いまになって","1","5158","","at this stage,at this point,(only) now","","2798240"
"しちゃだめ","しちゃだめ","しちゃだめ","1","13202","","don't,you can't","","2680540"
"そうなんです","そうなんです","そうなんです","1","2797","","yes,that is so","","2433760"
"立候補","立[りっ]候[こう]補[ほ]","りっこうほ","1","11125","3","candidacy,standing as a candidate,bidding (to host an event, e.g. the Olympics)","","1551650"
"丸焼き","丸[まる]焼[や]き","まるやき","1","26448","0","whole roast (e.g. pig, turkey, etc.)","","1216500"
"査問委員会","査[さ]問[もん]委[い]員[いん]会[かい]","さもんいいんかい","1","87720","","court of inquiry,court of enquiry","","1993390"
"お嬢","お嬢[じょう]","おじょう","1","12570","2","(another's) daughter,young lady","","2216480"
"様方","様[さま]方[かた]","さまかた","1","21266","","care of,c/o","","2705680"
"お熱い","お熱[あつ]い","おあつい","1","30973","0","passionately in love","","2844486"
"お会計","お会[かい]計[けい]","おかいけい","1","16314","","bill (at a restaurant),check","","2513640"
"お疲れさま","お疲[つか]れさま","おつかれさま","1","1715","0","thank you (for your hard work),good work,see you,goodbye,goodnight","","1002570"
"お客さん","お客[きゃく]さん","おきゃくさん","1","1176","0","guest,visitor,customer,client,shopper,spectator,audience,tourist,sightseer,passenger","","1001760"
"同じく","同[おな]じく","おなじく","1","2348","2","in the same way,like,likewise,similarly","","1451760"
"立ち上がる","立[た]ち上[あ]がる","たちあがる","1","1930","0,4","to stand up,to get up,to rise (to one's feet),to recover,to regain one's energy,to rise,to (stand up and) take action,to rise up (against),to start (doing),to rise (from a crouch) and make the initial charge,to start up,to boot up,to be established,to be set up,to be formed,to be created,to rise (of steam, smoke, etc.)","","1551370"
"最高額","最[さい]高[こう]額[がく]","さいこうがく","1","62546","3","largest amount of money,maximum amount of money","","2251850"
"更新","更[こう]新[しん]","こうしん","1","6403","0","renewal,update,replacement,renovation,breaking (a record)","","1279370"
"この結果","この結[けっ]果[か]","このけっか","1","16336","","consequently,as a result","","1004700"
"としたら","としたら","としたら","1","3215","","if it happens that,if we make ...,if we take ...,if we assume ...,what if ...?","","2100750"
"でもある","でもある","でもある","1","594","","to also be (implies that as well as the earlier stated this is also the case),to be ... or something","","2098230"
"やらせ","やらせ","やらせ","1","32523","0","staged event,faked situation,prearranged performance","","1985640"
"流れる","流[なが]れる","ながれる","1","994","3","to stream,to flow (liquid, time, etc.),to run (ink),to be washed away,to be carried,to drift,to float (e.g. clouds),to wander,to stray,to sweep (e.g. rumour, fire),to spread,to circulate,to be heard (e.g. music),to be played,to lapse (e.g. into indolence, despair),to pass,to elapse,to be transmitted,to be called off,to be forfeited,to disappear,to be removed","","1552140"
"格安","格[かく]安[やす]","かくやす","1","20182","0","(very) cheap,(very) inexpensive,cut-price,bargain (price)","","1205280"
"展開","展[てん]開[かい]","てんかい","1","1666","0","development,evolution,progression,unfolding,(plot) twist,expansion,spreading out,extending,deployment,building up,expansion (of an algebraic expression),development (of a three-dimensional shape),extraction (of compressed data),decompression,unpacking,sharing (information)","","1440600"
"拷問","拷[ごう]問[もん]","ごうもん","1","6046","0","torture","","1285440"
"やめになる","やめになる","やめになる","1","36876","","to be given up,to be discontinued","","1913560"
"戦力","戦[せん]力[りょく]","せんりょく","1","4686","1","war potential,military strength,fighting power,ability (to compete),capabilities,valuable asset","","1390660"
"やしない","やしない","やしない","1","7603","","does not,can not,will not","","2210530"
"見よう見まね","見[み]よう見[み]まね","みようみまね","1","25466","2,4","learning by watching others,learning by imitation,following by example","","1624430"
"飛び回る","飛[と]び回[まわ]る","とびまわる","1","8564","4","to fly about,to skip about,to bustle about","","1485270"
"ある程度","ある程[てい]度[ど]","あるていど","1","3142","1","to some extent,to a certain extent","","1981700"
"結局","結[けっ]局[きょく]","けっきょく","1","464","0,4","after all,in the end,ultimately,eventually,conclusion,end,end of a game of go, shogi, etc.","","1254730"
"卑怯","卑[ひ]怯[きょう]","ひきょう","1","4171","2","cowardly,craven,unfair,mean,sneaky,dirty,dastardly","","1482710"
"野生","野[や]生[せい]","やせい","1","9375","0,1","wild,growing wild,living in the wild,I,me","","1537470"
"よほど","よほど","よほど","1","3067","0","very,greatly,much,to a large extent,quite,just about to,almost,very nearly","","1605980"
"ことがない","ことがない","ことがない","1","1383","","(something) has never occurred,to have never done (something),such a thing has not happened,never happens,there is never a time when","","2585220"
"数十","数[すう]十[じゅう]","すうじゅう","1","5962","1","dozens,scores of,decades","","1709220"
"四方","四[し]方[ほう]","しほう","1","8976","1","the four cardinal directions,north, east, south and west,all directions,surroundings,many countries,the whole world,all around,here and there,square,quadrilateral,four-sided figure,four sides (of a square)","","1307370"
"といわれる","といわれる","といわれる","1","11155","","to be called ...,to be referred to as ...","","1008870"
"うまくいく","うまくいく","うまくいく","1","1185","","to go smoothly,to turn out well,to do the trick,to have peaceful relations","","1310500"
"なぜか","なぜか","なぜか","1","1600","1","somehow,for some reason,without knowing why","","1610980"
"不可能","不[ふ]可[か]能[のう]","ふかのう","1","1812","2","impossible","","1491520"
"ここから","ここから","ここから","1","3408","","from here,from this place","","2733920"
"ひどい目に遭う","ひどい目[め]に遭[あ]う","ひどいめにあう","1","11368","","to have a bad time,to go through a bitter experience,to get into trouble,to get hurt,to suffer","","1608470"
"二度と","二[に]度[ど]と","にどと","1","777","2","never again","","2110850"
"ことはない","ことはない","ことはない","1","510","","there is no need to ...,never happens,there is never a time when","","2585230"
"一度だけ","一[いち]度[ど]だけ","いちどだけ","1","4546","","only once","","1858620"
"多く","多[おお]く","おおく","1","1188","1","many,much,plenty,a lot,majority (of),greater part (of),mostly,mainly,chiefly,usually,often","","1861770"
"高額","高[こう]額[がく]","こうがく","1","12302","0","large sum (of money),large amount,large denomination (banknote, etc.)","","1283320"
"挑戦","挑[ちょう]戦[せん]","ちょうせん","1","2792","0","challenge,defiance,dare,attempt,try","","1428240"
"誰一人として","誰[だれ]一人[ひとり]として","だれひとりとして","1","15165","","(not) a single person,(no) one","","2397270"
"多額","多[た]額[がく]","たがく","1","13754","0","large (amount of money),huge,hefty,expensive","","1407520"
"請求書","請[せい]求[きゅう]書[しょ]","せいきゅうしょ","1","25304","0,5","bill,account,invoice,information request form","","1381330"
"亜種","亜[あ]種[しゅ]","あしゅ","1","35032","1","subspecies","","1149740"
"りえん","りえん","りえん","1","23090","1","divorce,dissolution of adoption","","1618620"
"おおい","おおい","おおい","1","2307","1,2","many,numerous,a lot,large amount of,large quantity of,a lot,much,frequent,common","","1407460"
"くれぐれも","くれぐれも","くれぐれも","1","3510","3,2","sincerely,earnestly,wholeheartedly,repeatedly,over and over,again and again","","1269140"
"そこらへん","そこらへん","そこらへん","1","17117","","hereabouts,around there,that area","","2072990"
"薬草","薬[やく]草[そう]","やくそう","1","14346","0","medicinal herb","","1538260"
"受領書","受[じゅ]領[りょう]書[しょ]","じゅりょうしょ","1","101662","","receipt (for delivery)","","1937630"
"ようだ","ようだ","ようだ","1","808","","it seems that ...,it appears that ...,is like ...,is similar to ...","","2409190"
"１０日","１０日[とおか]","とおか","1","5275","0","10th day of the month,ten days","","1335000"
"家畜","家[か]畜[ちく]","かちく","1","13774","0","domestic animals,livestock,cattle","","1192240"
"だけでなく","だけでなく","だけでなく","1","2541","","not only ... (but also),not just,as well as","","1007360"
"今さら","今[いま]さら","いまさら","1","2916","0,1","now (when it is already much too late),at this stage,afresh,anew,again","","1289150"
"どうやって","どうやって","どうやって","1","1644","","how,in what way,by what means","","1009010"
"秘策","秘[ひ]策[さく]","ひさく","1","17547","0","secret plan,secret scheme,secret stratagem,secret method","","1731390"
"あり","あり","あり","1","2109","0","ant","","1225940"
"村長","村[そん]長[ちょう]","そんちょう","1","18894","0","village headman,village mayor","","1406840"
"おびき寄せる","おびき寄[よ]せる","おびきよせる","1","14995","5,0,2","to lure (someone) toward one,to lure (into),to entice","","2007540"
"聴く","聴[き]く","きく","1","2668","0","to hear,to listen (e.g. to music),to ask,to enquire,to query,to hear about,to hear of,to learn of,to follow (advice, order, etc.),to obey,to listen to,to comply with,to hear (e.g. a plea),to grant (a request),to accept (e.g. an argument),to give consideration to,to smell (esp. incense),to sample (a fragrance),to taste (alcohol),to try","","1591110"
"くれる","くれる","くれる","1","684","0","to give,to let (one) have,to give,to do for one,to take the trouble to do,to do to someone's disadvantage","","1269130"
"味","味[あじ]","あじ","1","1013","0","flavor,flavour,taste,charm,appeal,uniqueness,attractiveness,experience,taste (e.g. of victory),smart,clever,witty,strange,aji,position that has some lingering potential that may be exploited later in the game","","1526960"
"弱い","弱[よわ]い","よわい","1","837","2","weak,frail,delicate,tender,unskilled,weak (wine)","","1324520"
"しつこい","しつこい","しつこい","1","1774","3","insistent,obstinate,persistent,tenacious,too rich (taste, etc.),fatty,heavy,greasy","","1005550"
"人類","人[じん]類[るい]","じんるい","1","3198","1","mankind,humanity","","1369530"
"丸太","丸[まる]太[た]","まるた","1","18273","0","log,dace (Tribolodon hakonensis),test subject (of human experiments performed by Unit 731 during WWII),prostitute dressed as a Buddhist nun","","1216560"
"爆撃","爆[ばく]撃[げき]","ばくげき","1","20871","0","bombing (raid)","","1475810"
"掘る","掘[ほ]る","ほる","1","4486","1","to dig,to excavate,to hollow,to delve into,to dig up (vegetables, treasure, etc.),to mine (coal, ore, etc.),to top,to take the active role in anal sex (with another man)","","1246690"
"組","組[くみ]","くみ","1","1999","2","class (of students),group (of people),party,team,crew,lot,bunch,set,crime family,organized-crime syndicate,set (of items),assortment,deck (of cards),pack,typesetting,composition","","1397450"
"外","外[がい]","がい","1","4329","0","outside ...,beyond ...,not included in ...","","2227930"
"冷静","冷[れい]静[せい]","れいせい","1","1719","0","calmness,composure,coolness,serenity,presence of mind","","1557050"
"なにか","なにか","なにか","1","3517","1","something,some,any,somehow,for some reason,(so) what (are you trying to say)?,what (do you mean)?","","1188270"
"わける","わける","わける","1","3106","2","to divide (into),to split (into),to part,to separate,to divide up,to classify,to sort out,to divide out,to share,to distribute,to deal out,to dish out,to distinguish,to discriminate,to differentiate (between),to break up (a fight),to mediate,to call a draw,to tie,to push one's way through (a crowd),to sell","","1503000"
"よる","よる","よる","1","928","0","to be due to,to be caused by,to depend on,to turn on,to be based on,to come from,to be based at (a location, an organization),to be headquartered at","","1168660"
"もうける","もうける","もうける","1","16994","3","to prepare,to provide,to set up,to establish,to organize,to lay down (rules),to make (an excuse)","","1386000"
"あたり","あたり","あたり","1","2234","0,3","(in the) neighbourhood,neighborhood,vicinity,nearby,surroundings,around,about,or thereabouts,for instance,say,such as","","1512080"
"着地","着[ちゃく]地[ち]","ちゃくち","1","6801","0","landing (on the ground),landing place,terminal,(shipping) destination,outcome,final result,settlement","","1622410"
"自前","自[じ]前[まえ]","じまえ","1","16165","0","paying one's own expenses,going into business for oneself,working independently,person who earns their own living","","1318080"
"いき","いき","いき","1","9815","1","chic,smart,stylish,tasteful,refined,sophisticated,understanding,considerate,thoughtful,sensible,familiar with worldly pleasures (esp. sexual relations, geisha districts and red-light districts)","","1372410"
"ましょうか","ましょうか","ましょうか","1","3083","","shall I?,shall we?","","2210710"
"ほど","ほど","ほど","1","194","0,2","extent,degree,measure,limit,bounds,(span of) time,(a) distance,the state of,the status of,the condition of,about,around,approximately,or so,as much as ...,to the extent of ...,like ...,the more ... the more ...","","1436510"
"術者","術[じゅつ]者[しゃ]","じゅつしゃ","1","20160","1","practitioner (of medicine, sorcery, fortune telling, etc.)","","2060120"
"駆ける","駆[か]ける","かける","1","4683","2","to run,to dash,to race,to gallop (on horseback),to canter,to advance (against one's enemy),to charge (on horseback)","","1244720"
"可視化","可[か]視[し]化[か]","かしか","1","35152","0","visualization (of data, results, etc.),visualisation,making visible (something that was previously unseen),recording (a police interrogation)","","1190830"
"心躍る","心[こころ]躍[おど]る","こころおどる","1","26270","","to be thrilled,to be excited","","2863086"
"いつでも","いつでも","いつでも","1","1601","1,3","always,all the time,at all times,(at) any time,whenever (you like)","","1577130"
"採用","採[さい]用[よう]","さいよう","1","4591","0","use,adoption,acceptance,appointment,employment,engagement,recruitment","","1294890"
"天空","天[てん]空[くう]","てんくう","1","14773","0,3","sky,air,ether,firmament,the heavens","","1438880"
"不覚","不[ふ]覚[かく]","ふかく","1","13980","0","failure,defeat,mistake,blunder,negligence,indiscretion,unconsciousness","","1491620"
"相打ち","相[あい]打[う]ち","あいうち","1","23842","0","simultaneously striking one another (in kendo, etc.),draw,tie","","1400880"
"未熟","未[み]熟[じゅく]","みじゅく","1","5060","0,1","unripe,green,immature,immature,inexperienced,unskilled,green","","1527560"
"際立つ","際[きわ]立[だ]つ","きわだつ","1","9874","3","to be prominent,to be conspicuous,to stand out,to be outstanding,to be remarkable,to be striking,to be notable","","1296360"
"打ち出す","打[う]ち出[だ]す","うちだす","1","16392","3,0","to emboss,to print out,to print,to work out (e.g. policy),to hammer out,to come out with,to set forth,to strike (a drum indicating the end of a performance),to begin striking,to start beating","","1408670"
"身体","身[しん]体[たい]","しんたい","1","2867","1","body,physical system,(the) person","","2830705"
"震え","震[ふる]え","ふるえ","1","20181","0","shivering,trembling","","1366300"
"衣服","衣[い]服[ふく]","いふく","1","7140","1","clothes","","1158810"
"湯沸","湯沸[ゆわかし]","ゆわかし","1","68239","2","teakettle,kettle","","1605800"
"ったく","ったく","ったく","1","1647","","good grief","","2122580"
"銅貨","銅[どう]貨[か]","どうか","1","35315","1,0","copper coin","","1454350"
"頭身","頭[とう]身[しん]","とうしん","1","49549","0","head and body,heads tall (ratio of total height to length of the head),heads long","","2086480"
"敵機","敵[てっ]機[き]","てっき","1","40069","1,0","enemy plane","","1735230"
"真上","真[ま]上[うえ]","まうえ","1","8913","3","right above,just above,directly above,directly overhead","","1363940"
"飛躍的","飛[ひ]躍[やく]的[てき]","ひやくてき","1","17686","0","tremendous,rapid,dramatic","","1485570"
"画期的","画[かっ]期[き]的[てき]","かっきてき","1","17919","0","ground-breaking,revolutionary,unprecedented,epoch-making","","1590470"
"対空","対[たい]空[くう]","たいくう","1","40760","0","anti-aircraft,antiaircraft","","1713880"
"戦術","戦[せん]術[じゅつ]","せんじゅつ","1","9399","0","tactics","","1390280"
"ばー","ばー","ばー","1","6424","0","boo! (as in ""peak-a-boo!"")","","2844786"
"目を見る","目[め]を見[み]る","めをみる","1","5032","","to experience","","2179070"
"間合い","間[ま]合[あ]い","まあい","1","9470","0","pause,interval,distance,range,reach,suitable time,appropriate opportunity,distance between opponents (kendo)","","1215440"
"計算","計[けい]算[さん]","けいさん","1","2372","0","calculation,computation,reckoning,counting,adding up,working out,figures,consideration,calculation,estimation,expectation","","1252140"
"離す","離[はな]す","はなす","1","871","2","to separate,to part,to divide,to keep apart","","1550830"
"投げる","投[な]げる","なげる","1","1890","2","to throw,to hurl,to fling,to toss,to cast,to give up,to abandon,to throw away,to cast (a glance, shadow, doubt, etc.)","","1447000"
"容赦","容[よう]赦[しゃ]","ようしゃ","1","2392","1","pardon,forgiveness,tolerance,overlooking,leniency,mercy,going easy (on someone)","","1545410"
"本体","本[ほん]体[たい]","ほんたい","1","4744","1,0","substance,true form,true character,main part,main unit,body (of a machine),object of worship (at a shrine, temple, etc.),noumenon,base price,pre-tax price","","1522950"
"翔ぶ","翔[と]ぶ","とぶ","1","50732","0","to fly,to soar,to jump,to leap,to spring,to bound,to hop,to spatter,to scatter,to splash,to fly (e.g. of sparks),to hurry,to rush,to flee,to run off,to escape,to disappear,to vanish,to fade,to thin out,to break off,to come off,to fall off,to blow (of a fuse),to be sent out (of an order),to fly (of false rumours, catcalls, etc.),to come flying (of a punch, kick, etc.),to be missing (of a page, stitch, etc.),to skip,to jump (e.g. of a conversation)","","1429700"
"気絶","気[き]絶[ぜつ]","きぜつ","1","4371","0","faint,fainting,losing consciousness","","1222400"
